"","SiteID","ID","RecordID","Time","Ratio","Ratio_LESA","Ratio_WESA","CountNum","Count","counts.cleaned","WESA_PEEPS"
"308","BB12","BB122015719_W2","BB122015719","17:30","","","","2","0",0,""
"309","BB12","BB122015719_W3","BB122015719","17:45","","","","3","0",0,""
"310","BB12","BB122015719_W4","BB122015719","18:00","","","","4","0",0,""
"311","BB12","BB122015719_W5","BB122015719","18:15","","","","5","40",40,"Peeps"
"312","BB12","BB122015719_W6","BB122015719","18:30","","","","6","40",40,"Peeps"
"313","BB12","BB122015719_W7","BB122015719","18:45","","","","7","40",40,"Peeps"
"314","BB12","BB122015719_W8","BB122015719","19:00","","","","8","40",40,"Peeps"
"315","BB12","BB122015719_W9","BB122015719","19:15","","","","9","0",0,""
"316","BB12","BB122015815_W1","BB122015815","16:00","","","","1","40",40,"Peeps"
"317","BB12","BB122015815_W10","BB122015815","18:15","","","","10","0",0,""
"318","BB12","BB122015815_W11","BB122015815","18:30","","","","11","0",0,""
"319","BB12","BB122015815_W2","BB122015815","16:15","","","","2","250",250,"Peeps"
"320","BB12","BB122015815_W3","BB122015815","16:30","","","","3","250",250,""
"321","BB12","BB122015815_W4","BB122015815","16:45","","","","4","0",0,""
"322","BB12","BB122015815_W5","BB122015815","17:00","","","","5","0",0,""
"323","BB12","BB122015815_W6","BB122015815","17:15","","","","6","0",0,""
"324","BB12","BB122015815_W7","BB122015815","17:30","","","","7","0",0,""
"325","BB12","BB122015815_W8","BB122015815","17:45","","","","8","0",0,""
"326","BB12","BB122015815_W9","BB122015815","18:00","","","","9","0",0,""
"327","BB12","BB122015816_W1","BB122015816","16:30","","","","1","0",0,""
"328","BB12","BB122015816_W10","BB122015816","18:45","","","","10","0",0,""
"329","BB12","BB122015816_W11","BB122015816","19:00","","","","11","0",0,""
"330","BB12","BB122015816_W2","BB122015816","16:45","","","","2","0",0,""
"331","BB12","BB122015816_W3","BB122015816","17:00","","","","3","0",0,""
"332","BB12","BB122015816_W4","BB122015816","17:15","","","","4","0",0,""
"333","BB12","BB122015816_W5","BB122015816","17:30","","","","5","0",0,""
"334","BB12","BB122015816_W6","BB122015816","17:45","","","","6","0",0,""
"335","BB12","BB122015816_W7","BB122015816","18:00","","","","7","0",0,""
"336","BB12","BB122015816_W8","BB122015816","18:15","","","","8","80",80,""
"337","BB12","BB122015816_W9","BB122015816","18:30","","","","9","80",80,""
"338","BB72","BB722013720_W1","BB722013720","1400","","","","1","0",0,""
"339","BB72","BB722013720_W10","BB722013720","","","","","10","",0,""
"340","BB72","BB722013720_W11","BB722013720","","","","","11","",0,""
"341","BB72","BB722013720_W2","BB722013720","1415","","","","2","0",0,""
"342","BB72","BB722013720_W3","BB722013720","1430","","","","3","0",0,""
"343","BB72","BB722013720_W4","BB722013720","1445","","","","4","0",0,""
"344","BB72","BB722013720_W5","BB722013720","1500","","","","5","0",0,""
"345","BB72","BB722013720_W6","BB722013720","1515","","","","6","0",0,""
"346","BB72","BB722013720_W7","BB722013720","1530","","","","7","0",0,""
"347","BB72","BB722013720_W8","BB722013720","1545","","","","8","0",0,""
"348","BB72","BB722013720_W9","BB722013720","1600","","","","9","0",0,""
"349","BB72","BB722013721_W1","BB722013721","1430","","","","1","0",0,""
"350","BB72","BB722013721_W10","BB722013721","","","","","10","",0,""
"351","BB72","BB722013721_W11","BB722013721","","","","","11","",0,""
"352","BB72","BB722013721_W2","BB722013721","1445","","","","2","0",0,""
"353","BB72","BB722013721_W3","BB722013721","1500","","","","3","0",0,""
"354","BB72","BB722013721_W4","BB722013721","1515","","","","4","0",0,""
"355","BB72","BB722013721_W5","BB722013721","1530","","","","5","0",0,""
"356","BB72","BB722013721_W6","BB722013721","1545","","","","6","0",0,""
"357","BB72","BB722013721_W7","BB722013721","1600","","","","7","0",0,""
"358","BB72","BB722013721_W8","BB722013721","1615","","","","8","0",0,""
"359","BB72","BB722013721_W9","BB722013721","1630","","","","9","0",0,""
"360","BB72","BB722013818_W1","BB722013818","1415","","","","1","0",0,""
"361","BB72","BB722013818_W10","BB722013818","","","","","10","",0,""
"362","BB72","BB722013818_W11","BB722013818","","","","","11","",0,""
"363","BB72","BB722013818_W2","BB722013818","1430","","","","2","0",0,""
"364","BB72","BB722013818_W3","BB722013818","1445","","","","3","2000",2000,""
"365","BB72","BB722013818_W4","BB722013818","1500","","","","4","500",500,""
"366","BB72","BB722013818_W5","BB722013818","1515","","","","5","500",500,""
"367","BB72","BB722013818_W6","BB722013818","1530","","","","6","500",500,""
"368","BB72","BB722013818_W7","BB722013818","1545","","","","7","0",0,""
"369","BB72","BB722013818_W8","BB722013818","1600","","","","8","400",400,""
"370","BB72","BB722013818_W9","BB722013818","","","","","9","",0,""
"371","BB72","BB722014719_W1","BB722014719","","","","","1","",0,""
"372","BB72","BB722014719_W10","BB722014719","","","","","10","",0,""
"373","BB72","BB722014719_W11","BB722014719","","","","","11","",0,""
"374","BB72","BB722014719_W2","BB722014719","","","","","2","",0,""
"375","BB72","BB722014719_W3","BB722014719","","","","","3","",0,""
"376","BB72","BB722014719_W4","BB722014719","","","","","4","",0,""
"377","BB72","BB722014719_W5","BB722014719","","","","","5","",0,""
"378","BB72","BB722014719_W6","BB722014719","","","","","6","",0,""
"379","BB72","BB722014719_W7","BB722014719","","","","","7","",0,""
"380","BB72","BB722014719_W8","BB722014719","","","","","8","",0,""
"381","BB72","BB722014719_W9","BB722014719","","","","","9","",0,""
"382","BB72","BB722014720_W10","BB722014720","1430","0 LESA:>5000 WESA/peeps","","","10","49",49,""
"383","BB72","BB722014720_W11","BB722014720","","0 LESA:>5000 WESA/peeps","","","11","",0,""
"384","BB72","BB722014720_W4","BB722014720","0.541666667","0 LESA:>5000 WESA/peeps","","","4","2000",2000,""
"385","BB72","BB722014720_W5","BB722014720","1315","0 LESA:>5000 WESA/peeps","","","5","1800",1800,""
"386","BB72","BB722014720_W6","BB722014720","1330","0 LESA:>5000 WESA/peeps","","","6","2000",2000,""
"387","BB72","BB722014720_W7","BB722014720","1345","0 LESA:>5000 WESA/peeps","","","7","2000.0",2000,""
"388","BB72","BB722014720_W8","BB722014720","1400","0 LESA:>5000 WESA/peeps","","","8","0",0,""
"389","BB72","BB722014720_W9","BB722014720","1415","0 LESA:>5000 WESA/peeps","","","9","38.0",38,""
"390","BB72","BB722014816_W10","BB722014816","11:15 am","","","","10","500",500,""
"391","BB72","BB722014816_W11","BB722014816","11:15 am","","","","11","0",0,""
"392","BB72","BB722014816_W3","BB722014816","0.39583333299999995","","","","3","5000",5000,""
"393","BB72","BB722014816_W4","BB722014816","0.40625","","","","4","200",200,""
"394","BB72","BB722014816_W5","BB722014816","10:00 am","","","","5","240",240,""
"395","BB72","BB722014816_W6","BB722014816","10:15 am","","","","6","420",420,""
"396","BB72","BB722014816_W7","BB722014816","10:30 am","","","","7","1000.0",1000,""
"397","BB72","BB722014816_W8","BB722014816","10:45 am","","","","8","1700",1700,""
"398","BB72","BB722014816_W9","BB722014816","11:00 am","","","","9","900.0",900,""
"399","BB72","BB722014817_W1","BB722014817","0.41666666700000005","","","","1","200",200,"Peeps (Non species specific)"
"400","BB72","BB722014817_W10","BB722014817","","","","","10","",0,""
"401","BB72","BB722014817_W11","BB722014817","","","","","11","",0,""
"402","BB72","BB722014817_W2","BB722014817","","","","","2","300",300,""
"403","BB72","BB722014817_W3","BB722014817","0.4375","","","","3","360",360,""
"404","BB72","BB722014817_W4","BB722014817","0.447916667","","","","4","20",20,""
"405","BB72","BB722014817_W5","BB722014817","11:00","","","","5","0",0,""
"406","BB72","BB722014817_W6","BB722014817","11:15","","","","6","14",14,""
"407","BB72","BB722014817_W7","BB722014817","","","","","7","",0,""
"408","BB72","BB722014817_W8","BB722014817","","","","","8","",0,""
"409","BB72","BB722014817_W9","BB722014817","","","","","9","",0,""
"410","BB72","BB722015814_W1","BB722015814","5:30:00 AM","","","","1","3",3,"Peeps (Non species specific)"
"411","BB72","BB722015814_W10","BB722015814","","","","","10","",0,""
"412","BB72","BB722015814_W11","BB722015814","","","","","11","",0,""
"413","BB72","BB722015814_W2","BB722015814","5:45:00 PM","","","","2","7",7,"Western Sandpipers Only"
"414","BB72","BB722015814_W3","BB722015814","5:45:00 PM","","","","3","40",40,"Peeps (Non species specific)"
"415","BB72","BB722015814_W4","BB722015814","5:47:00 AM","","","","4","60",60,"Peeps (Non species specific)"
"416","BB72","BB722015814_W5","BB722015814","5:50:00 PM","","","","5","7",7,"Peeps (Non species specific)"
"417","BB72","BB722015814_W6","BB722015814","","","","","6","",0,""
"418","BB72","BB722015814_W7","BB722015814","","","","","7","",0,""
"419","BB72","BB722015814_W8","BB722015814","","","","","8","",0,""
"420","BB72","BB722015814_W9","BB722015814","","","","","9","",0,""
"421","BB72","BB722015815_W1","BB722015815","6:00:00 PM","","","","1","42",42,"Peeps (Non species specific)"
"422","BB72","BB722015815_W10","BB722015815","","","","","10","",0,""
"423","BB72","BB722015815_W11","BB722015815","","","","","11","",0,""
"424","BB72","BB722015815_W2","BB722015815","6:05:00 PM","","","","2","60",60,"Peeps (Non species specific)"
"425","BB72","BB722015815_W3","BB722015815","6:20:00 PM","","","","3","12",12,"Peeps (Non species specific)"
"426","BB72","BB722015815_W4","BB722015815","6:40:00 AM","","","","4","4",4,"Peeps (Non species specific)"
"427","BB72","BB722015815_W5","BB722015815","6:45:00 PM","","","","5","80",80,"Western Sandpipers Only"
"428","BB72","BB722015815_W6","BB722015815","","","","","6","",0,""
"429","BB72","BB722015815_W7","BB722015815","","","","","7","",0,""
"430","BB72","BB722015815_W8","BB722015815","","","","","8","",0,""
"431","BB72","BB722015815_W9","BB722015815","","","","","9","",0,""
"432","BB92","BB922013720_W1","BB922013720","'14:00","","","","1","150",150,""
"433","BB92","BB922013720_W10","BB922013720","","","","","10","",0,""
"434","BB92","BB922013720_W11","BB922013720","","","","","11","",0,""
"435","BB92","BB922013720_W2","BB922013720","'14:15","","","","2","170",170,""
"436","BB92","BB922013720_W3","BB922013720","'14:30","","","","3","315",315,""
"437","BB92","BB922013720_W4","BB922013720","'14:45","","","","4","150",150,""
"438","BB92","BB922013720_W5","BB922013720","'15:00","","","","5","150",150,""
"439","BB92","BB922013720_W6","BB922013720","'15:15","","","","6","150",150,""
"440","BB92","BB922013720_W7","BB922013720","'15:30","","","","7","150",150,""
"441","BB92","BB922013720_W8","BB922013720","'15:45","","","","8","150",150,""
"442","BB92","BB922013720_W9","BB922013720","'16:00","","","","9","150",150,""
"443","BB92","BB922013721_W1","BB922013721","'14:45","","","","1","0",0,""
"444","BB92","BB922013721_W10","BB922013721","","","","","10","",0,""
"445","BB92","BB922013721_W11","BB922013721","","","","","11","",0,""
"446","BB92","BB922013721_W2","BB922013721","'15:00","","","","2","125",125,""
"447","BB92","BB922013721_W3","BB922013721","'15:15","","","","3","0",0,""
"448","BB92","BB922013721_W4","BB922013721","'15:30","","","","4","0",0,""
"449","BB92","BB922013721_W5","BB922013721","'15:30","","","","5","0",0,""
"450","BB92","BB922013721_W6","BB922013721","'15:45","","","","6","0",0,""
"451","BB92","BB922013721_W7","BB922013721","'16:00","","","","7","0",0,""
"452","BB92","BB922013721_W8","BB922013721","'16:15","","","","8","0",0,""
"453","BB92","BB922013721_W9","BB922013721","'16:30","","","","9","0",0,""
"454","BB92","BB922013818_W1","BB922013818","15:00","","","","1","25",25,"WESA"
"455","BB92","BB922014719_W1","BB922014719","11:00","","","","1","155.0",155,""
"456","BB92","BB922014719_W10","BB922014719","13:15","","","","10","",0,""
"457","BB92","BB922014719_W11","BB922014719","13:30","","","","11","1500.0",1500,""
"458","BB92","BB922014719_W2","BB922014719","11:15","","","","2","2130.0",2130,""
"459","BB92","BB922014719_W3","BB922014719","11:30","","","","3","2000.0",2000,""
"460","BB92","BB922014719_W4","BB922014719","11:45","","","","4","2000.0",2000,""
"461","BB92","BB922014719_W5","BB922014719","12:00","","","","5","2000.0",2000,""
"462","BB92","BB922014719_W6","BB922014719","12:15","","","","6","2500.0",2500,""
"463","BB92","BB922014719_W7","BB922014719","12:30","","","","7","1800.0",1800,""
"464","BB92","BB922014719_W8","BB922014719","12:45","","","","8","1420.0",1420,""
"465","BB92","BB922014719_W9","BB922014719","13:00","","","","9","1400.0",1400,""
"466","BB92","BB922014720_W1","BB922014720","12:00","","30","123","1","153.0",153,"Peeps"
"467","BB92","BB922014720_W10","BB922014720","14:15","","30","123","10","1375.0",1375,"Peeps"
"468","BB92","BB922014720_W11","BB922014720","14:30","","30","123","11","1400.0",1400,"Peeps"
"469","BB92","BB922014720_W2","BB922014720","12:15","","30","123","2","153.0",153,"Peeps"
"470","BB92","BB922014720_W3","BB922014720","12:30","","30","123","3","153.0",153,"Peeps"
"471","BB92","BB922014720_W4","BB922014720","12:45","","30","123","4","503.0",503,"Peeps"
"472","BB92","BB922014720_W5","BB922014720","13:00","","30","123","5","245.0",245,"Peeps"
"473","BB92","BB922014720_W6","BB922014720","13:15","","30","123","6","295.0",295,"Peeps"
"474","BB92","BB922014720_W7","BB922014720","13:30","","30","123","7","3.0",3,"WESA"
"475","BB92","BB922014720_W8","BB922014720","13:45","","30","123","8","930.0",930,"Peeps"
"476","BB92","BB922014720_W9","BB922014720","14:00","","30","123","9","1175.0",1175,"Peeps"
"477","BB92","BB922014721_W1","BB922014721","13:00","","","","1","4000.0",4000,"Peeps"
"478","BB92","BB922014721_W10","BB922014721","15:15","","","","10","0.0",0,"Peeps"
"479","BB92","BB922014721_W11","BB922014721","15:30","","","","11","0.0",0,"Peeps"
"480","BB92","BB922014721_W2","BB922014721","13:15","","","","2","4000.0",4000,"Peeps"
"481","BB92","BB922014721_W3","BB922014721","13:30","","","","3","0.0",0,"Peeps"
"482","BB92","BB922014721_W4","BB922014721","13:45","","","","4","0.0",0,"Peeps"
"483","BB92","BB922014721_W5","BB922014721","14:00","","","","5","310.0",310,"Peeps"
"484","BB92","BB922014721_W6","BB922014721","14:15","","","","6","310.0",310,"Peeps"
"485","BB92","BB922014721_W7","BB922014721","14:30","","","","7","313.0",313,"Peeps"
"486","BB92","BB922014721_W8","BB922014721","14:45","","","","8","260.0",260,"Peeps"
"487","BB92","BB922014721_W9","BB922014721","15:00","","","","9","260.0",260,"Peeps"
"488","BB92","BB922014816_W1","BB922014816","0.375","","","","1","40",40,"Western Sandpipers Only"
"489","BB92","BB922014816_W10","BB922014816","11:15","","","","10","450",450,""
"490","BB92","BB922014816_W11","BB922014816","11:30","","","","11","40",40,""
"491","BB92","BB922014816_W2","BB922014816","0.38541666700000005","","","","2","40",40,""
"492","BB92","BB922014816_W3","BB922014816","0.39583333299999995","","","","3","40",40,""
"493","BB92","BB922014816_W4","BB922014816","0.40625","","","","4","0",0,""
"494","BB92","BB922014816_W5","BB922014816","10:00","","","","5","150",150,""
"495","BB92","BB922014816_W6","BB922014816","10:15","","","","6","30",30,""
"496","BB92","BB922014816_W7","BB922014816","10:30","","","","7","8.0",8,""
"497","BB92","BB922014816_W8","BB922014816","10:45","","","","8","130",130,""
"498","BB92","BB922014816_W9","BB922014816","11:00","","","","9","65.0",65,""
"499","BB92","BB922014817_W1","BB922014817","10:00","","6","82","1","810.0",810,"Peeps"
"500","BB92","BB922014817_W10","BB922014817","12:15","","6","82","10","0.0",0,"Peeps"
"501","BB92","BB922014817_W11","BB922014817","12:30","","6","82","11","0.0",0,"Peeps"
"502","BB92","BB922014817_W2","BB922014817","10:15","","6","82","2","685.0",685,"Peeps"
"503","BB92","BB922014817_W3","BB922014817","10:30","","6","82","3","905.0",905,"Peeps"
"504","BB92","BB922014817_W4","BB922014817","10:45","","6","82","4","1570.0",1570,"Peeps"
"505","BB92","BB922014817_W5","BB922014817","11:00","","6","82","5","805.0",805,"Peeps"
"506","BB92","BB922014817_W6","BB922014817","11:15","","6","82","6","600.0",600,"Peeps"
"507","BB92","BB922014817_W7","BB922014817","11:30","","6","82","7","350.0",350,"Peeps"
"508","BB92","BB922014817_W8","BB922014817","11:45","","6","82","8","240.0",240,"Peeps"
"509","BB92","BB922014817_W9","BB922014817","12:00","","6","82","9","75.0",75,"Peeps"
"510","BB92","BB922015718_W1","BB922015718","16:30","","3.0","0","1","0",0,""
"511","BB92","BB922015719_W10","BB922015719","19:15","","0.0","26","10","20",20,"WESA"
"512","BB92","BB922015719_W11","BB922015719","19:30","","0.0","26","11","26",26,"WESA"
"513","BB92","BB922015719_W12","BB922015719","19:45","","0.0","26","12","26",26,"WESA"
"514","BB92","BB922015719_W2","BB922015719","17:15","","0.0","26","2","0",0,""
"515","BB92","BB922015719_W3","BB922015719","17:30","","0.0","26","3","0",0,""
"516","BB92","BB922015719_W4","BB922015719","17:45","","0.0","26","4","4",4,"PEEPS"
"517","BB92","BB922015719_W5","BB922015719","18:00","","0.0","26","5","0",0,""
"518","BB92","BB922015719_W6","BB922015719","18:15","","0.0","26","6","0",0,""
"519","BB92","BB922015719_W7","BB922015719","18:30","","0.0","26","7","45",45,"PEEPS"
"520","BB92","BB922015719_W8","BB922015719","18:45","","0.0","26","8","1",1,"WESA"
"521","BB92","BB922015719_W9","BB922015719","19:00","","0.0","26","9","20",20,"WESA"
"522","BB92","BB922015720_W1","BB922015720","17:30","","2.0","100","1","12",12,"WESA"
"523","BB92","BB922015720_W10","BB922015720","19:45","","2.0","100","10","350",350,"WESA"
"524","BB92","BB922015720_W11","BB922015720","20:00","","2.0","100","11","550",550,"WESA"
"525","BB92","BB922015720_W2","BB922015720","17:45","","2.0","100","2","0",0,""
"526","BB92","BB922015720_W3","BB922015720","18:00","","2.0","100","3","75",75,"WESA"
"527","BB92","BB922015720_W4","BB922015720","18:15","","2.0","100","4","87",87,"WESA"
"528","BB92","BB922015720_W5","BB922015720","18:30","","2.0","100","5","12",12,"WESA"
"529","BB92","BB922015720_W6","BB922015720","18:45","","2.0","100","6","12",12,"WESA"
